pclass,age,sibsp,parch,fare,pclass_NA,age_NA,sibsp_NA,parch_NA,fare_NA,sex_male,embarked_Other,embarked_Q,embarked_S,title_Mr,title_Mrs,title_Other,Cabin_Letter_Missing,Cabin_Letter_Other
0.835807982853905,-0.25761639547682413,-0.4789110215861166,-0.4554233471361847,-0.5023490946310375,0,1,0,0,0,1,0,0,1,1,0,0,1,0
0.835807982853905,-0.25761639547682413,-0.4789110215861166,-0.4554233471361847,-0.5056906711227005,0,1,0,0,0,0,0,1,0,0,0,0,1,0
0.835807982853905,-2.2562587303896438,1.3477550607478146,0.7277732892201065,-0.2830669412849815,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.835807982853905,0.2964626676673239,-0.4789110215861166,-0.4554233471361847,-0.49052836561310553,0,0,0,0,0,1,0,0,1,1,0,0,1,0
0.835807982853905,-0.25761639547682413,0.43442201958084903,-0.4554233471361847,-0.377055627605814,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0.835807982853905,-1.9990077367870034,3.1744211430817457,0.7277732892201065,-0.09003220609592233,0,0,0,0,0,1,0,1,0,0,0,1,1,0
-0.353174297102669,-0.7325413067432367,-0.4789110215861166,-0.4554233471361847,-0.38863180330907515,0,0,0,0,0,1,0,0,0,1,0,0,0,1
0.835807982853905,0.05900021203411759,0.43442201958084903,0.7277732892201065,-0.1873644253349353,0,0,0,0,0,0,0,0,1,0,1,0,1,0
-0.353174297102669,-0.8908496104987075,-0.4789110215861166,0.7277732892201065,-0.20986333028465687,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0.835807982853905,0.21730851578958843,-0.4789110215861166,-0.4554233471361847,-0.5061797777520423,0,0,0,0,0,1,0,0,1,1,0,0,1,0
-1.542156577059243,0.21730851578958843,-0.4789110215861166,-0.4554233471361847,-0.06313134148212478,0,0,0,0,0,1,0,0,0,0,0,1,0,1
-1.542156577059243,0.138154363911853,-0.4789110215861166,-0.4554233471361847,0.32807179207756476,0,0,0,0,0,1,0,0,1,1,0,0,0,1
0.835807982853905,-0.3367705473545595,-0.4789110215861166,-0.4554233471361847,-0.6598414292790886,0,0,0,0,0,1,0,0,1,1,0,0,1,0
0.835807982853905,1.0088500345669427,-0.4789110215861166,0.7277732892201065,-0.49541943190652327,0,0,0,0,0,1,0,0,1,1,0,0,1,0
-1.542156577059243,0.05900021203411759,-0.4789110215861166,-0.4554233471361847,-0.11693307070971988,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.835807982853905,-0.25761639547682413,-0.4789110215861166,-0.4554233471361847,-0.5184074434855866,0,1,0,0,0,1,0,0,0,1,0,0,1,0
0.835807982853905,-0.2180393195379564,-0.4789110215861166,-0.4554233471361847,-0.518489613399316,0,0,0,0,0,1,0,0,0,1,0,0,1,0
0.835807982853905,0.9296958826892072,-0.4789110215861166,-0.4554233471361847,-0.5062619476657717,0,0,0,0,0,1,0,0,1,1,0,0,1,0
0.835807982853905,-0.25761639547682413,-0.4789110215861166,-0.4554233471361847,-0.522891573063392,0,1,0,0,0,1,0,0,1,1,0,0,1,0
0.835807982853905,0.21730851578958843,-0.4789110215861166,-0.4554233471361847,-0.5053659043208175,0,0,0,0,0,1,0,0,1,1,0,0,1,0
0.835807982853905,-2.2364701924202097,-0.4789110215861166,1.9109699255763979,-0.35186663619471265,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.835807982853905,-0.25761639547682413,0.43442201958084903,0.7277732892201065,-0.3615685552943361,0,1,0,0,0,1,0,0,0,0,0,1,1,0
-0.353174297102669,-0.8512725345598398,-0.4789110215861166,-0.4554233471361847,-0.40550598202136634,0,0,0,0,0,1,0,0,1,1,0,0,0,1
0.835807982853905,-0.7325413067432367,-0.4789110215861166,-0.4554233471361847,-0.5047946277777464,0,0,0,0,0,1,0,0,1,1,0,0,1,0
0.835807982853905,-0.41592469923229497,-0.4789110215861166,-0.4554233471361847,-0.4866976824921007,0,0,0,0,0,0,0,0,1,0,0,0,1,0
-0.353174297102669,1.800391553344297,-0.4789110215861166,-0.4554233471361847,-0.39572384943453087,0,0,0,0,0,1,0,0,1,1,0,0,1,0
0.835807982853905,0.21730851578958843,0.43442201958084903,-0.4554233471361847,-0.3497478262764041,0,0,0,0,0,1,0,0,1,1,0,0,1,0
0.835807982853905,-0.6533871548655013,-0.4789110215861166,-0.4554233471361847,-0.5180005067699742,0,0,0,0,0,1,0,0,1,1,0,0,1,0
-0.353174297102669,-0.25761639547682413,-0.4789110215861166,-0.4554233471361847,-0.6598414292790886,0,1,0,0,0,1,0,0,1,1,0,0,1,0
-1.542156577059243,1.3254666420778844,-0.4789110215861166,-0.4554233471361847,0.8122071416387084,0,0,0,0,0,1,0,0,0,1,0,0,0,0
-1.542156577059243,2.5919330721216514,-0.4789110215861166,-0.4554233471361847,-0.140410188918125,0,0,0,0,0,1,0,0,1,1,0,0,0,0
-1.542156577059243,0.2964626676673239,0.43442201958084903,-0.4554233471361847,0.37902105144283865,0,0,0,0,0,0,0,0,1,0,1,0,0,1
-0.353174297102669,-0.5742330029877658,0.43442201958084903,1.9109699255763979,0.15362506523001038,0,0,0,0,0,0,0,0,0,0,1,0,1,0
